"COU","Country","IND","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1980-Q1","Q1-1980","IDX","Index","0","Units",,,15.099911804586,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1980-Q2","Q2-1980","IDX","Index","0","Units",,,15.2207385101455,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1980-Q3","Q3-1980","IDX","Index","0","Units",,,15.3271091236604,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1980-Q4","Q4-1980","IDX","Index","0","Units",,,15.4361504715181,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1981","1981","IDX","Index","0","Units",,,15.3474279279279,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1981-Q1","Q1-1981","IDX","Index","0","Units",,,15.4036920560982,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1981-Q2","Q2-1981","IDX","Index","0","Units",,,15.3699330151455,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1981-Q3","Q3-1981","IDX","Index","0","Units",,,15.325939795422,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1981-Q4","Q4-1981","IDX","Index","0","Units",,,15.2901468450459,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1982","1982","IDX","Index","0","Units",,,15.3856531531531,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1982-Q1","Q1-1982","IDX","Index","0","Units",,,15.3249798936545,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1982-Q2","Q2-1982","IDX","Index","0","Units",,,15.3643979482308,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1982-Q3","Q3-1982","IDX","Index","0","Units",,,15.4010916469672,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1982-Q4","Q4-1982","IDX","Index","0","Units",,,15.45214312376,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1983","1983","IDX","Index","0","Units",,,15.442990990991,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1983-Q1","Q1-1983","IDX","Index","0","Units",,,15.4355220180708,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1983-Q2","Q2-1983","IDX","Index","0","Units",,,15.4358776416455,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1983-Q3","Q3-1983","IDX","Index","0","Units",,,15.4383274301672,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1983-Q4","Q4-1983","IDX","Index","0","Units",,,15.4622368740805,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1984","1984","IDX","Index","0","Units",,,15.8252432432433,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1984-Q1","Q1-1984","IDX","Index","0","Units",,,15.5809669202898,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1984-Q2","Q2-1984","IDX","Index","0","Units",,,15.7379437875671,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1984-Q3","Q3-1984","IDX","Index","0","Units",,,15.8957608982247,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1984-Q4","Q4-1984","IDX","Index","0","Units",,,16.0863013668914,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1985","1985","IDX","Index","0","Units",,,16.4368468468469,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1985-Q1","Q1-1985","IDX","Index","0","Units",,,16.181785005107,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1985-Q2","Q2-1985","IDX","Index","0","Units",,,16.3503687531101,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1985-Q3","Q3-1985","IDX","Index","0","Units",,,16.4968292256918,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1985-Q4","Q4-1985","IDX","Index","0","Units",,,16.7184044034786,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1986","1986","IDX","Index","0","Units",,,17.54575,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1986-Q1","Q1-1986","IDX","Index","0","Units",,,16.9332231032866,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1986-Q2","Q2-1986","IDX","Index","0","Units",,,17.264806499949,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1986-Q3","Q3-1986","IDX","Index","0","Units",,,17.6976635932331,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1986-Q4","Q4-1986","IDX","Index","0","Units",,,18.2873068035313,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1987","1987","IDX","Index","0","Units",,,19.8012500000001,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1987-Q1","Q1-1987","IDX","Index","0","Units",,,18.8999543496633,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1987-Q2","Q2-1987","IDX","Index","0","Units",,,19.4012742845313,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1987-Q3","Q3-1987","IDX","Index","0","Units",,,19.9576362985664,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1987-Q4","Q4-1987","IDX","Index","0","Units",,,20.9461350672391,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1988","1988","IDX","Index","0","Units",,,23.3945,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1988-Q1","Q1-1988","IDX","Index","0","Units",,,21.7867280876146,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1988-Q2","Q2-1988","IDX","Index","0","Units",,,22.7578034861251,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1988-Q3","Q3-1988","IDX","Index","0","Units",,,24.050096459267,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1988-Q4","Q4-1988","IDX","Index","0","Units",,,24.9833719669933,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1989","1989","IDX","Index","0","Units",,,27.7905,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1989-Q1","Q1-1989","IDX","Index","0","Units",,,26.2313373079504,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1989-Q2","Q2-1989","IDX","Index","0","Units",,,27.4909516430762,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1989-Q3","Q3-1989","IDX","Index","0","Units",,,28.4335437823402,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1989-Q4","Q4-1989","IDX","Index","0","Units",,,29.0061672666331,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1990","1990","IDX","Index","0","Units",,,31.078,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1990-Q1","Q1-1990","IDX","Index","0","Units",,,30.4208236055343,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1990-Q2","Q2-1990","IDX","Index","0","Units",,,30.9799170092642,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1990-Q3","Q3-1990","IDX","Index","0","Units",,,31.4602399546434,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1990-Q4","Q4-1990","IDX","Index","0","Units",,,31.4510194305581,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1991","1991","IDX","Index","0","Units",,,33.2185,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1991-Q1","Q1-1991","IDX","Index","0","Units",,,33.4178596042448,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1991-Q2","Q2-1991","IDX","Index","0","Units",,,33.080030074303,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1991-Q3","Q3-1991","IDX","Index","0","Units",,,33.1107662050156,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1991-Q4","Q4-1991","IDX","Index","0","Units",,,33.2653441164367,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1992","1992","IDX","Index","0","Units",,,30.084,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1992-Q1","Q1-1992","IDX","Index","0","Units",,,31.6646197195849,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1992-Q2","Q2-1992","IDX","Index","0","Units",,,30.7504553585825,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1992-Q3","Q3-1992","IDX","Index","0","Units",,,29.7768980557875,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1992-Q4","Q4-1992","IDX","Index","0","Units",,,28.144026866045,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1993","1993","IDX","Index","0","Units",,,26.75825,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1993-Q1","Q1-1993","IDX","Index","0","Units",,,26.9525096261769,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1993-Q2","Q2-1993","IDX","Index","0","Units",,,26.6086957807305,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1993-Q3","Q3-1993","IDX","Index","0","Units",,,26.4146909507795,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1993-Q4","Q4-1993","IDX","Index","0","Units",,,27.0571036423131,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1994","1994","IDX","Index","0","Units",,,27.98175,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1994-Q1","Q1-1994","IDX","Index","0","Units",,,27.5986483156838,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1994-Q2","Q2-1994","IDX","Index","0","Units",,,27.9449012307286,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1994-Q3","Q3-1994","IDX","Index","0","Units",,,28.2289473613883,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1994-Q4","Q4-1994","IDX","Index","0","Units",,,28.1545030921993,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1995","1995","IDX","Index","0","Units",,,28.05825,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1995-Q1","Q1-1995","IDX","Index","0","Units",,,28.2074020320866,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1995-Q2","Q2-1995","IDX","Index","0","Units",,,28.2392636750006,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1995-Q3","Q3-1995","IDX","Index","0","Units",,,27.9080707670784,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1995-Q4","Q4-1995","IDX","Index","0","Units",,,27.8782635258343,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1996","1996","IDX","Index","0","Units",,,28.2875,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1996-Q1","Q1-1996","IDX","Index","0","Units",,,28.037723831298,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1996-Q2","Q2-1996","IDX","Index","0","Units",,,27.9352069160679,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1996-Q3","Q3-1996","IDX","Index","0","Units",,,28.3535345614593,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1996-Q4","Q4-1996","IDX","Index","0","Units",,,28.8235346911748,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1997","1997","IDX","Index","0","Units",,,30.1605000000001,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1997-Q1","Q1-1997","IDX","Index","0","Units",,,29.2647209378011,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1997-Q2","Q2-1997","IDX","Index","0","Units",,,29.9267950978177,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1997-Q3","Q3-1997","IDX","Index","0","Units",,,30.4491024451216,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1997-Q4","Q4-1997","IDX","Index","0","Units",,,31.0013815192597,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1998","1998","IDX","Index","0","Units",,,33.0275,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1998-Q1","Q1-1998","IDX","Index","0","Units",,,31.8848101620892,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1998-Q2","Q2-1998","IDX","Index","0","Units",,,32.5203914212197,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1998-Q3","Q3-1998","IDX","Index","0","Units",,,33.2955720151648,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1998-Q4","Q4-1998","IDX","Index","0","Units",,,34.4092264015265,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1999","1999","IDX","Index","0","Units",,,36.1240000000001,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1999-Q1","Q1-1999","IDX","Index","0","Units",,,34.8093543133878,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1999-Q2","Q2-1999","IDX","Index","0","Units",,,35.7475952810575,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1999-Q3","Q3-1999","IDX","Index","0","Units",,,36.5981165197998,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","1999-Q4","Q4-1999","IDX","Index","0","Units",,,37.3409338857551,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2000","2000","IDX","Index","0","Units",,,40.1755000000001,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2000-Q1","Q1-2000","IDX","Index","0","Units",,,38.3587769599008,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2000-Q2","Q2-2000","IDX","Index","0","Units",,,39.7361215274942,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2000-Q3","Q3-2000","IDX","Index","0","Units",,,40.8148160440687,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2000-Q4","Q4-2000","IDX","Index","0","Units",,,41.7922854685367,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2001","2001","IDX","Index","0","Units",,,43.3487500000001,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2001-Q1","Q1-2001","IDX","Index","0","Units",,,42.9922387681845,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2001-Q2","Q2-2001","IDX","Index","0","Units",,,43.1225920029991,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2001-Q3","Q3-2001","IDX","Index","0","Units",,,43.5390878022374,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2001-Q4","Q4-2001","IDX","Index","0","Units",,,43.7410814265795,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2002","2002","IDX","Index","0","Units",,,46.1012500000001,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2002-Q1","Q1-2002","IDX","Index","0","Units",,,44.5601622636738,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2002-Q2","Q2-2002","IDX","Index","0","Units",,,45.44045658385,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2002-Q3","Q3-2002","IDX","Index","0","Units",,,46.7208689703791,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2002-Q4","Q4-2002","IDX","Index","0","Units",,,47.6835121820975,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2003","2003","IDX","Index","0","Units",,,49.1590000000001,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2003-Q1","Q1-2003","IDX","Index","0","Units",,,48.1342945036499,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2003-Q2","Q2-2003","IDX","Index","0","Units",,,48.6745558304874,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2003-Q3","Q3-2003","IDX","Index","0","Units",,,49.3027807442184,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2003-Q4","Q4-2003","IDX","Index","0","Units",,,50.5243689216447,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2004","2004","IDX","Index","0","Units",,,53.7462500000001,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2004-Q1","Q1-2004","IDX","Index","0","Units",,,51.9006647483917,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2004-Q2","Q2-2004","IDX","Index","0","Units",,,53.4259335437197,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2004-Q3","Q3-2004","IDX","Index","0","Units",,,54.1352230442074,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2004-Q4","Q4-2004","IDX","Index","0","Units",,,55.5231786636816,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2005","2005","IDX","Index","0","Units",,,58.6007500000001,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2005-Q1","Q1-2005","IDX","Index","0","Units",,,56.3089458049587,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2005-Q2","Q2-2005","IDX","Index","0","Units",,,57.5528141890124,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2005-Q3","Q3-2005","IDX","Index","0","Units",,,59.2480275318859,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2005-Q4","Q4-2005","IDX","Index","0","Units",,,61.2932124741434,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2006","2006","IDX","Index","0","Units",,,65.7492500000001,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2006-Q1","Q1-2006","IDX","Index","0","Units",,,63.9750370610139,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2006-Q2","Q2-2006","IDX","Index","0","Units",,,64.9958190118203,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2006-Q3","Q3-2006","IDX","Index","0","Units",,,66.3100999585331,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2006-Q4","Q4-2006","IDX","Index","0","Units",,,67.7160439686331,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2007","2007","IDX","Index","0","Units",,,72.5915000000001,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2007-Q1","Q1-2007","IDX","Index","0","Units",,,69.1291966032623,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2007-Q2","Q2-2007","IDX","Index","0","Units",,,71.6790128860497,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2007-Q3","Q3-2007","IDX","Index","0","Units",,,74.1823367483638,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2007-Q4","Q4-2007","IDX","Index","0","Units",,,75.3754537623246,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2008","2008","IDX","Index","0","Units",,,74.9617500000001,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2008-Q1","Q1-2008","IDX","Index","0","Units",,,75.3029186927548,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2008-Q2","Q2-2008","IDX","Index","0","Units",,,75.1149041219137,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2008-Q3","Q3-2008","IDX","Index","0","Units",,,75.5674571747443,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2008-Q4","Q4-2008","IDX","Index","0","Units",,,73.8617200105876,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2009","2009","IDX","Index","0","Units",,,76.1467500000001,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2009-Q1","Q1-2009","IDX","Index","0","Units",,,73.5074639139698,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2009-Q2","Q2-2009","IDX","Index","0","Units",,,75.2551789402524,,
"SWE","Sweden","HPI","Nominal house price indices, s.a.","2009-Q3","Q3-2009","IDX","Index","0","Units",,,76.717412037648,,
